Source Of Data,Period,Division,Business Unit,BWN,Entity,CostElement,Currency,CurrencyType,Scenario,Measure,Value
Manual Input,2022.11,PS,P00937,89,HIPPS,1426210000,EUR,CompanyCodeCurrency,Actual,Value,-118828.72
Manual Input,2022.11,PS,P00281,87,NuP1,1426210000,EUR,CompanyCodeCurrency,Actual,Value,-2905
Manual Input,2022.11,PS,P00292,983,EFPS_P,1426210000,EUR,CompanyCodeCurrency,Actual,Value,11732.51
Manual Input,2022.11,PS,P00403,983,EFPS_P,1426210000,EUR,CompanyCodeCurrency,Actual,Value,17673.42
Manual Input,2022.11,PS,P00404,983,EFPS_P,1426210000,EUR,CompanyCodeCurrency,Actual,Value,2465.87
Manual Input,2022.11,PS,P00450,983,EFPS_P,1426210000,EUR,CompanyCodeCurrency,Actual,Value,10180.8
Manual Input,2022.11,PS,P00479,983,EFPS_P,1426210000,EUR,CompanyCodeCurrency,Actual,Value,13934.32
Manual Input,2022.11,PS,P00200,539,KRPS_WOP,1426210000,KRW,CompanyCodeCurrency,Actual,Value,48624145
Manual Input,2022.11,PS,P00021,615,SLPP,1426210000,USD,CompanyCodeCurrency,Actual,Value,8684
Manual Input,2022.11,PS,P00055,615,SLPP,1426210000,USD,CompanyCodeCurrency,Actual,Value,35887
Manual Input,2022.11,PS,P00068,615,SLPP,1426210000,USD,CompanyCodeCurrency,Actual,Value,12769
Manual Input,2022.11,PS,P00091,615,SLPP,1426210000,USD,CompanyCodeCurrency,Actual,Value,5534
Manual Input,2022.11,PS,P00220,615,SLPP,1426210000,USD,CompanyCodeCurrency,Actual,Value,4593
Manual Input,2022.11,PS,P00290,615,SLPP,1426210000,USD,CompanyCodeCurrency,Actual,Value,1762
Manual Input,2022.11,PS,P00581,615,SLPP,1426210000,USD,CompanyCodeCurrency,Actual,Value,3791
Manual Input,2022.11,PS,P00594,615,SLPP,1426210000,USD,CompanyCodeCurrency,Actual,Value,1958
Manual Input,2022.11,PS,P00010,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,148469
Manual Input,2022.11,PS,P00011,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,68964
Manual Input,2022.11,PS,P00020,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,68826
Manual Input,2022.11,PS,P00021,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,44997
Manual Input,2022.11,PS,P00026,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,5410
Manual Input,2022.11,PS,P00054,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,213983
Manual Input,2022.11,PS,P00055,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,14024
Manual Input,2022.11,PS,P00068,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,57554
Manual Input,2022.11,PS,P00085,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,38706
Manual Input,2022.11,PS,P00086,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,850
Manual Input,2022.11,PS,P00091,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,48398
Manual Input,2022.11,PS,P00220,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,26153
Manual Input,2022.11,PS,P00258,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,190148
Manual Input,2022.11,PS,P00260,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,280165
Manual Input,2022.11,PS,P00280,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,501286
Manual Input,2022.11,PS,P00281,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,170660
Manual Input,2022.11,PS,P00282,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,10492
Manual Input,2022.11,PS,P00283,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,21935
Manual Input,2022.11,PS,P00284,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,77604
Manual Input,2022.11,PS,P00294,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,38918
Manual Input,2022.11,PS,P00295,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,17628
Manual Input,2022.11,PS,P00311,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,17719
Manual Input,2022.11,PS,P00460,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,-205
Manual Input,2022.11,PS,P00541,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,65501
Manual Input,2022.11,PS,P00579,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,26140
Manual Input,2022.11,PS,P00580,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,145628
Manual Input,2022.11,PS,P00581,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,19965
Manual Input,2022.11,PS,P00586,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,86363
Manual Input,2022.11,PS,P00594,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,3911
Manual Input,2022.11,PS,P00932,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,203218
Manual Input,2022.11,PS,P00933,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,121404
Manual Input,2022.11,PS,P00937,566,UAESPS_WOP,1426210000,CNY,CompanyCodeCurrency,Actual,Value,-3607
Manual Input,2022.12,PS,P00937,89,HIPPS,1426210000,EUR,CompanyCodeCurrency,Actual,Value,-51957.98
Manual Input,2022.01,PS,P00200,685,CTP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-80116.16
Manual Input,2022.01,PS,P00282,885,NIKK,1447110000,JPY,CompanyCodeCurrency,Actual,Value,128618
Manual Input,2022.01,PS,P00292,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-13232.34
Manual Input,2022.01,PS,P00403,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-19848.51
Manual Input,2022.01,PS,P00404,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,187.64
Manual Input,2022.01,PS,P00450,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-11427.92
Manual Input,2022.01,PS,P00479,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-15638.22
Manual Input,2022.01,PS,P00200,539,KRPS_WOP,1447110000,KRW,CompanyCodeCurrency,Actual,Value,10007856
Manual Input,2022.01,PS,P00010,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,517343
Manual Input,2022.01,PS,P00011,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,188261
Manual Input,2022.01,PS,P00020,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,358815
Manual Input,2022.01,PS,P00021,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,170285
Manual Input,2022.01,PS,P00026,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,22262
Manual Input,2022.01,PS,P00054,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,613051
Manual Input,2022.01,PS,P00055,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,222024
Manual Input,2022.01,PS,P00068,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,1568292
Manual Input,2022.01,PS,P00091,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,178972
Manual Input,2022.01,PS,P00200,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,1210
Manual Input,2022.01,PS,P00220,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,125352
Manual Input,2022.01,PS,P00258,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,423508
Manual Input,2022.01,PS,P00260,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,604709
Manual Input,2022.01,PS,P00280,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,2335017
Manual Input,2022.01,PS,P00281,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,290257
Manual Input,2022.01,PS,P00282,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,59990
Manual Input,2022.01,PS,P00283,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,136359
Manual Input,2022.01,PS,P00284,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,178005
Manual Input,2022.01,PS,P00294,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,106682
Manual Input,2022.01,PS,P00295,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,96260
Manual Input,2022.01,PS,P00310,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,2309
Manual Input,2022.01,PS,P00311,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,51819
Manual Input,2022.01,PS,P00460,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,1175
Manual Input,2022.01,PS,P00541,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,134371
Manual Input,2022.01,PS,P00579,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,653869
Manual Input,2022.01,PS,P00580,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,996583
Manual Input,2022.01,PS,P00581,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,439970
Manual Input,2022.01,PS,P00586,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,199950
Manual Input,2022.01,PS,P00594,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,172920
Manual Input,2022.01,PS,P00932,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,1064739
Manual Input,2022.01,PS,P00933,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,131429
Manual Input,2022.01,PS,P00937,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,673719
Manual Input,2022.02,PS,P00200,684,CAP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,403.54
Manual Input,2022.02,PS,S01010,684,CAP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-115065.77
Manual Input,2022.02,PS,S01020,684,CAP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-347222.18
Manual Input,2022.02,PS,P00200,685,CTP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-104872.66
Manual Input,2022.02,PS,P00282,885,NIKK,1447110000,JPY,CompanyCodeCurrency,Actual,Value,152675
Manual Input,2022.02,PS,P00292,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-23692.25
Manual Input,2022.02,PS,P00403,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-35538.39
Manual Input,2022.02,PS,P00404,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-248.22
Manual Input,2022.02,PS,P00450,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-20461.5
Manual Input,2022.02,PS,P00479,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-27999.95
Manual Input,2022.02,PS,P00200,539,KRPS_WOP,1447110000,KRW,CompanyCodeCurrency,Actual,Value,77368276
Manual Input,2022.02,PS,P00021,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,6796
Manual Input,2022.02,PS,P00055,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,22945
Manual Input,2022.02,PS,P00068,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,7399
Manual Input,2022.02,PS,P00091,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,3958
Manual Input,2022.02,PS,P00220,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,4089
Manual Input,2022.02,PS,P00290,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,406
Manual Input,2022.02,PS,P00581,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,2139
Manual Input,2022.02,PS,P00010,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,660555
Manual Input,2022.02,PS,P00011,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,108267
Manual Input,2022.02,PS,P00020,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,291002
Manual Input,2022.02,PS,P00021,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,171874
Manual Input,2022.02,PS,P00026,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,20591
Manual Input,2022.02,PS,P00054,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,573838
Manual Input,2022.02,PS,P00055,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,163201
Manual Input,2022.02,PS,P00068,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,1411866
Manual Input,2022.02,PS,P00091,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,138846
Manual Input,2022.02,PS,P00200,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,2086
Manual Input,2022.02,PS,P00220,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,91650
Manual Input,2022.02,PS,P00258,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,386834
Manual Input,2022.02,PS,P00260,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,655707
Manual Input,2022.02,PS,P00280,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,1798326
Manual Input,2022.02,PS,P00281,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,258359
Manual Input,2022.02,PS,P00282,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,49876
Manual Input,2022.02,PS,P00283,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,97356
Manual Input,2022.02,PS,P00284,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,154981
Manual Input,2022.02,PS,P00294,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,59112
Manual Input,2022.02,PS,P00295,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,56672
Manual Input,2022.02,PS,P00310,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,2138
Manual Input,2022.02,PS,P00311,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,46842
Manual Input,2022.02,PS,P00460,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,982
Manual Input,2022.02,PS,P00541,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,103288
Manual Input,2022.02,PS,P00579,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,464659
Manual Input,2022.02,PS,P00580,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,786035
Manual Input,2022.02,PS,P00581,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,347846
Manual Input,2022.02,PS,P00586,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,147256
Manual Input,2022.02,PS,P00594,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,178593
Manual Input,2022.02,PS,P00932,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,742901
Manual Input,2022.02,PS,P00933,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,87767
Manual Input,2022.02,PS,P00937,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,681305
Manual Input,2022.03,PS,P00200,65B,BIDP1,1447110000,INR,CompanyCodeCurrency,Actual,Value,10455907
Manual Input,2022.03,PS,P00581,684,CAP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-402.22
Manual Input,2022.03,PS,S01010,684,CAP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-79425.57
Manual Input,2022.03,PS,S01020,684,CAP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-196470.96
Manual Input,2022.03,PS,P00200,685,CTP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-167714.61
Manual Input,2022.03,PS,P00026,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-9979.39
Manual Input,2022.03,PS,P00085,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-5753.47
Manual Input,2022.03,PS,P00260,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,131666.89
Manual Input,2022.03,PS,P00283,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-1309.92
Manual Input,2022.03,PS,P00310,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-4095.38
Manual Input,2022.03,PS,P00311,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-9430.63
Manual Input,2022.03,PS,P00581,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-264.46
Manual Input,2022.03,PS,P00586,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-5482.45
Manual Input,2022.03,PS,P00282,885,NIKK,1447110000,JPY,CompanyCodeCurrency,Actual,Value,131425
Manual Input,2022.03,PS,P00292,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,145.6
Manual Input,2022.03,PS,P00403,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,176.56
Manual Input,2022.03,PS,P00404,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,228.03
Manual Input,2022.03,PS,P00450,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,175.4
Manual Input,2022.03,PS,P00479,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,218.43
Manual Input,2022.03,PS,P00200,539,KRPS_WOP,1447110000,KRW,CompanyCodeCurrency,Actual,Value,-73830273
Manual Input,2022.03,PS,P00021,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,-1372
Manual Input,2022.03,PS,P00055,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,-4630
Manual Input,2022.03,PS,P00068,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,-1493
Manual Input,2022.03,PS,P00091,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,-799
Manual Input,2022.03,PS,P00220,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,-825
Manual Input,2022.03,PS,P00290,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,-82
Manual Input,2022.03,PS,P00581,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,-432
Manual Input,2022.03,PS,P00010,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,133328
Manual Input,2022.03,PS,P00011,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,40280
Manual Input,2022.03,PS,P00020,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,263500
Manual Input,2022.03,PS,P00021,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,149964
Manual Input,2022.03,PS,P00026,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,7407
Manual Input,2022.03,PS,P00054,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,286168
Manual Input,2022.03,PS,P00055,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,206562
Manual Input,2022.03,PS,P00068,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,229603
Manual Input,2022.03,PS,P00085,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,420640
Manual Input,2022.03,PS,P00086,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,96416
Manual Input,2022.03,PS,P00091,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,165652
Manual Input,2022.03,PS,P00200,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,-727
Manual Input,2022.03,PS,P00220,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,55429
Manual Input,2022.03,PS,P00258,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,187303
Manual Input,2022.03,PS,P00260,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,481431
Manual Input,2022.03,PS,P00280,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,225482
Manual Input,2022.03,PS,P00281,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,234794
Manual Input,2022.03,PS,P00282,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,54331
Manual Input,2022.03,PS,P00283,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,74272
Manual Input,2022.03,PS,P00284,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,159118
Manual Input,2022.03,PS,P00294,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,31777
Manual Input,2022.03,PS,P00295,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,92232
Manual Input,2022.03,PS,P00310,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,4405
Manual Input,2022.03,PS,P00311,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,24463
Manual Input,2022.03,PS,P00460,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,1050
Manual Input,2022.03,PS,P00541,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,45214
Manual Input,2022.03,PS,P00579,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,121588
Manual Input,2022.03,PS,P00580,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,228311
Manual Input,2022.03,PS,P00581,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,96240
Manual Input,2022.03,PS,P00586,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,79466
Manual Input,2022.03,PS,P00594,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,107269
Manual Input,2022.03,PS,P00932,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,1089607
Manual Input,2022.03,PS,P00933,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,363076
Manual Input,2022.03,PS,P00937,566,UAESPS_WOP,1447110000,CNY,CompanyCodeCurrency,Actual,Value,493545
Manual Input,2022.04,PS,P00200,65B,BIDP1,1447110000,INR,CompanyCodeCurrency,Actual,Value,1168683
Manual Input,2022.04,PS,S01010,684,CAP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-72032.3
Manual Input,2022.04,PS,S01020,684,CAP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-223216.93
Manual Input,2022.04,PS,P00200,685,CTP,1447110000,BRL,CompanyCodeCurrency,Actual,Value,-186839.09
Manual Input,2022.04,PS,P00026,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-5642.34
Manual Input,2022.04,PS,P00085,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,5891.09
Manual Input,2022.04,PS,P00260,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,54874.57
Manual Input,2022.04,PS,P00283,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-738.01
Manual Input,2022.04,PS,P00310,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-2258.11
Manual Input,2022.04,PS,P00311,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-5208.19
Manual Input,2022.04,PS,P00581,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-147
Manual Input,2022.04,PS,P00586,816,EE_WOP,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-3040.37
Manual Input,2022.04,PS,P00200,15,HoP1,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-593
Manual Input,2022.04,PS,P00292,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-9935.98
Manual Input,2022.04,PS,P00403,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-14903.94
Manual Input,2022.04,PS,P00404,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,857.16
Manual Input,2022.04,PS,P00450,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-8581.06
Manual Input,2022.04,PS,P00479,983,EFPS_P,1447110000,EUR,CompanyCodeCurrency,Actual,Value,-11716.05
Manual Input,2022.04,PS,P00200,539,KRPS_WOP,1447110000,KRW,CompanyCodeCurrency,Actual,Value,217182339
Manual Input,2022.04,PS,P00021,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,4339
Manual Input,2022.04,PS,P00055,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,14649
Manual Input,2022.04,PS,P00068,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,4724
Manual Input,2022.04,PS,P00091,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,2527
Manual Input,2022.04,PS,P00220,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,2611
Manual Input,2022.04,PS,P00290,615,SLPP,1447110000,USD,CompanyCodeCurrency,Actual,Value,260
